SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,stock_negativo,Costo_Unitario_Limpio,Lead_Time_Limpio
PROD-1759,smart-phone,530.0,644.03,225,,sur,2025-05-18,False,644.03,5.0
PROD-1672,laptop,1366.0,957.19,189,5.0,zona_franca,2025-05-18,False,957.19,5.0
PROD-1406,laptop,1490.0,544.91,161,10.0,norte,2025-05-18,False,544.91,10.0
PROD-1133,monitores,475.0,1240.01,210,5.0,bod-ext-99,2025-05-18,False,1240.01,5.0
PROD-1009,tablets,66.0,550.37,123,,norte,2025-05-18,False,550.37,5.0
PROD-2957,smartphones,439.0,523.77,150,,occidente,2025-05-18,False,523.77,5.0
PROD-3312,smart-phone,1724.0,1159.47,111,5.0,norte,2025-05-18,False,1159.47,5.0
PROD-2299,tablets,832.0,848.46,210,3.0,norte,2025-05-19,False,848.46,3.0
PROD-2860,laptop,103.0,159.15,292,,occidente,2025-05-19,False,159.15,5.0
PROD-1016,accesorios,1963.0,1033.82,117,,zona_franca,2025-05-19,False,1033.82,5.0
PROD-1751,monitores,922.0,557.41,167,,sur,2025-05-20,False,557.41,5.0
PROD-1996,laptops,219.0,410.75,221,10.0,norte,2025-05-20,False,410.75,10.0
PROD-2321,smartphones,314.0,1176.36,163,5.0,sur,2025-05-20,False,1176.36,5.0
PROD-3486,laptop,1238.0,957.47,116,,norte,2025-05-20,False,957.47,5.0
PROD-1842,laptops,384.0,1373.91,228,5.0,zona_franca,2025-05-20,False,1373.91,5.0
PROD-3221,smartphones,869.0,697.97,235,5.0,sur,2025-05-20,False,697.97,5.0
PROD-2331,laptop,1674.0,110.17,267,,sur,2025-05-20,False,110.17,5.0
PROD-2651,laptop,1742.0,535.57,145,3.0,sur,2025-05-22,False,535.57,3.0
PROD-1927,accesorios,1337.0,754.95,128,,norte,2025-05-22,False,754.95,5.0
PROD-1794,laptops,790.0,884.61,241,,norte,2025-05-22,False,884.61,5.0
PROD-3116,monitores,1667.0,195.22,211,10.0,occidente,2025-05-23,False,195.22,10.0
PROD-1389,laptops,1771.0,1039.67,177,,bod-ext-99,2025-05-23,False,1039.67,5.0
PROD-2073,smartphones,1957.0,718.06,125,,occidente,2025-05-23,False,718.06,5.0
PROD-2239,smartphones,1522.0,121.93,298,10.0,zona_franca,2025-05-23,False,121.93,10.0
PROD-2169,smartphones,1651.0,960.12,279,3.0,norte,2025-05-24,False,960.12,3.0
PROD-1475,,,795.97,215,,bod-ext-99,2025-05-24,False,795.97,5.0
PROD-1167,smart-phone,1257.0,938.55,275,10.0,sur,2025-05-24,False,938.55,10.0
PROD-1621,tablets,635.0,741.42,240,,sur,2025-05-25,False,741.42,5.0
PROD-3248,,1086.0,1482.62,249,,bod-ext-99,2025-05-26,False,1482.62,5.0
PROD-3459,tablets,1446.0,1185.58,141,5.0,norte,2025-05-26,False,1185.58,5.0
PROD-3308,smart-phone,128.0,773.5,176,,occidente,2025-05-26,False,773.5,5.0
PROD-1416,monitores,1134.0,668.28,212,,norte,2025-05-26,False,668.28,5.0
PROD-1529,tablets,1959.0,974.77,118,,bod-ext-99,2025-05-27,False,974.77,5.0
PROD-1463,laptops,771.0,1106.96,276,,norte,2025-05-27,False,1106.96,5.0
PROD-2869,tablets,1107.0,1260.71,184,,sur,2025-05-28,False,1260.71,5.0
PROD-3101,monitores,491.0,440.96,164,10.0,norte,2025-05-28,False,440.96,10.0
PROD-2261,smartphones,290.0,953.66,172,3.0,occidente,2025-05-28,False,953.66,3.0
PROD-1703,,543.0,192.11,154,3.0,zona_franca,2025-05-29,False,192.11,3.0
PROD-1618,smart-phone,795.0,900.6,145,,norte,2025-05-29,False,900.6,5.0
PROD-1209,monitores,1983.0,1110.67,294,3.0,bod-ext-99,2025-05-30,False,1110.67,3.0
PROD-1322,accesorios,1193.0,642.26,163,10.0,norte,2025-05-30,False,642.26,10.0
PROD-2461,monitores,1475.0,990.59,157,3.0,occidente,2025-05-30,False,990.59,3.0
PROD-3336,smart-phone,1892.0,1287.26,209,5.0,zona_franca,2025-05-30,False,1287.26,5.0
PROD-2128,laptop,-50.0,792.08,153,3.0,sur,2025-05-31,True,792.08,3.0
PROD-1082,monitores,920.0,679.07,205,,norte,2025-05-31,False,679.07,5.0
PROD-3216,laptop,1944.0,837.26,181,,sur,2025-05-31,False,837.26,5.0
PROD-3015,,86.0,477.48,241,5.0,bod-ext-99,2025-05-31,False,477.48,5.0
PROD-1756,tablets,1399.0,1254.4,181,,norte,2025-05-31,False,1254.4,5.0
PROD-3004,,1863.0,986.6,294,5.0,norte,2025-05-31,False,986.6,5.0
PROD-2821,smart-phone,837.0,780.99,234,5.0,bod-ext-99,2025-05-31,False,780.99,5.0
PROD-1425,monitores,,867.68,183,,norte,2025-05-31,False,867.68,5.0
PROD-2173,smart-phone,217.0,1380.59,224,10.0,zona_franca,2025-05-31,False,1380.59,10.0
PROD-1177,smartphones,569.0,591.51,191,10.0,norte,2025-06-01,False,591.51,10.0
PROD-3081,accesorios,478.0,416.61,221,,norte,2025-06-01,False,416.61,5.0
PROD-2900,accesorios,,129.9,179,,occidente,2025-06-01,False,129.9,5.0
PROD-2408,smart-phone,985.0,221.06,167,,norte,2025-06-02,False,221.06,5.0
PROD-2203,tablets,1893.0,86.76,132,10.0,norte,2025-06-02,False,86.76,10.0
PROD-2345,smartphones,62.0,489.02,247,5.0,bod-ext-99,2025-06-02,False,489.02,5.0
PROD-1070,tablets,408.0,326.38,247,5.0,bod-ext-99,2025-06-02,False,326.38,5.0
PROD-1589,monitores,1196.0,922.62,263,3.0,norte,2025-06-02,False,922.62,3.0
PROD-3378,laptops,1244.0,880.52,176,,norte,2025-06-02,False,880.52,5.0
PROD-1450,laptop,,73.55,181,5.0,norte,2025-06-02,False,73.55,5.0
PROD-2843,smartphones,467.0,680.77,212,3.0,zona_franca,2025-06-03,False,680.77,3.0
PROD-1670,laptops,872.0,927.38,224,5.0,norte,2025-06-03,False,927.38,5.0
PROD-1246,laptops,950.0,312.72,202,3.0,bod-ext-99,2025-06-03,False,312.72,3.0
PROD-2958,monitores,339.0,556.94,280,,norte,2025-06-03,False,556.94,5.0
PROD-1277,laptop,840.0,91.55,122,,sur,2025-06-03,False,91.55,5.0
PROD-1215,monitores,466.0,675.39,276,,bod-ext-99,2025-06-04,False,675.39,5.0
PROD-2660,smartphones,1863.0,829.43,286,3.0,bod-ext-99,2025-06-04,False,829.43,3.0
PROD-1271,,253.0,1393.37,242,,sur,2025-06-04,False,1393.37,5.0
PROD-1635,tablets,611.0,891.94,147,,bod-ext-99,2025-06-04,False,891.94,5.0
PROD-2398,accesorios,609.0,397.74,242,10.0,zona_franca,2025-06-04,False,397.74,10.0
PROD-2797,tablets,1805.0,697.17,187,5.0,sur,2025-06-04,False,697.17,5.0
PROD-2768,smart-phone,510.0,646.16,263,3.0,norte,2025-06-04,False,646.16,3.0
PROD-1654,laptop,1003.0,363.68,297,3.0,sur,2025-06-05,False,363.68,3.0
PROD-2575,smart-phone,,345.79,167,,zona_franca,2025-06-05,False,345.79,5.0
PROD-3458,laptops,105.0,1320.1,165,,bod-ext-99,2025-06-05,False,1320.1,5.0
PROD-1334,laptop,1553.0,383.49,192,3.0,zona_franca,2025-06-05,False,383.49,3.0
PROD-2448,laptop,472.0,73.24,274,10.0,zona_franca,2025-06-05,False,73.24,10.0
PROD-3143,monitores,940.0,574.23,230,,zona_franca,2025-06-06,False,574.23,5.0
PROD-2148,smartphones,1724.0,275.87,193,,occidente,2025-06-06,False,275.87,5.0
PROD-2186,,1411.0,241.79,118,,norte,2025-06-06,False,241.79,5.0
PROD-1882,smartphones,508.0,369.94,114,,occidente,2025-06-07,False,369.94,5.0
PROD-1077,accesorios,844.0,820.61,250,5.0,norte,2025-06-07,False,820.61,5.0
PROD-2718,tablets,369.0,409.07,131,,sur,2025-06-07,False,409.07,5.0
PROD-1202,smart-phone,1267.0,971.35,164,10.0,bod-ext-99,2025-06-07,False,971.35,10.0
PROD-3089,monitores,454.0,90.78,299,10.0,norte,2025-06-07,False,90.78,10.0
PROD-1948,laptop,1624.0,1299.06,275,,bod-ext-99,2025-06-08,False,1299.06,5.0
PROD-1726,smartphones,425.0,56.07,245,3.0,zona_franca,2025-06-08,False,56.07,3.0
PROD-2798,smart-phone,1456.0,1104.18,187,10.0,sur,2025-06-08,False,1104.18,10.0
PROD-1422,laptop,290.0,123.1,158,,norte,2025-06-09,False,123.1,5.0
PROD-1775,monitores,,633.97,265,,sur,2025-06-10,False,633.97,5.0
PROD-1740,smart-phone,1683.0,620.06,232,,sur,2025-06-10,False,620.06,5.0
PROD-3162,smartphones,807.0,1117.25,132,10.0,norte,2025-06-11,False,1117.25,10.0
PROD-1326,smartphones,-41.0,618.27,115,5.0,occidente,2025-06-11,True,618.27,5.0
PROD-1068,accesorios,60.0,1052.03,207,10.0,zona_franca,2025-06-12,False,1052.03,10.0
PROD-3212,tablets,1854.0,536.34,286,,norte,2025-06-12,False,536.34,5.0
PROD-1323,tablets,470.0,1035.56,222,5.0,bod-ext-99,2025-06-12,False,1035.56,5.0
PROD-3393,smart-phone,136.0,849.98,152,10.0,bod-ext-99,2025-06-12,False,849.98,10.0
PROD-2309,accesorios,348.0,149.24,140,,sur,2025-06-12,False,149.24,5.0
PROD-1274,laptops,893.0,107.12,269,,occidente,2025-06-13,False,107.12,5.0
PROD-1739,accesorios,348.0,507.28,141,,sur,2025-06-13,False,507.28,5.0
PROD-1507,smartphones,1353.0,774.94,289,,zona_franca,2025-06-13,False,774.94,5.0
PROD-1176,smartphones,1875.0,937.15,264,3.0,norte,2025-06-13,False,937.15,3.0
PROD-1451,laptop,79.0,1106.73,280,,sur,2025-06-14,False,1106.73,5.0
PROD-1234,accesorios,959.0,1217.87,201,,norte,2025-06-14,False,1217.87,5.0
PROD-2518,accesorios,1672.0,1090.63,279,5.0,occidente,2025-06-14,False,1090.63,5.0
PROD-1388,laptops,1444.0,924.57,278,,zona_franca,2025-06-15,False,924.57,5.0
PROD-2829,laptops,1114.0,204.01,218,,bod-ext-99,2025-06-15,False,204.01,5.0
PROD-2190,smartphones,1971.0,982.05,176,5.0,bod-ext-99,2025-06-15,False,982.05,5.0
PROD-3029,,434.0,1031.39,297,,occidente,2025-06-15,False,1031.39,5.0
PROD-1394,smartphones,966.0,378.1,174,10.0,bod-ext-99,2025-06-16,False,378.1,10.0
PROD-3020,smart-phone,1650.0,435.24,239,5.0,occidente,2025-06-16,False,435.24,5.0
PROD-3454,laptops,264.0,1212.65,293,,zona_franca,2025-06-16,False,1212.65,5.0
PROD-1894,accesorios,562.0,986.12,233,,zona_franca,2025-06-17,False,986.12,5.0
PROD-2778,,1887.0,509.51,156,,norte,2025-06-17,False,509.51,5.0
PROD-1418,,1473.0,303.24,227,3.0,sur,2025-06-17,False,303.24,3.0
PROD-2070,monitores,528.0,1305.75,188,3.0,occidente,2025-06-17,False,1305.75,3.0
PROD-1358,laptops,1527.0,948.12,281,5.0,norte,2025-06-18,False,948.12,5.0
PROD-3104,,143.0,356.58,214,3.0,sur,2025-06-18,False,356.58,3.0
PROD-1543,tablets,1681.0,725.96,256,,sur,2025-06-18,False,725.96,5.0
PROD-3182,smart-phone,110.0,387.88,291,10.0,sur,2025-06-18,False,387.88,10.0
PROD-2537,laptop,565.0,293.63,206,,occidente,2025-06-19,False,293.63,5.0
PROD-2284,smart-phone,1996.0,669.3,166,,norte,2025-06-19,False,669.3,5.0
PROD-3013,,263.0,1476.93,284,,occidente,2025-06-19,False,1476.93,5.0
PROD-1492,laptops,406.0,1228.09,295,3.0,occidente,2025-06-20,False,1228.09,3.0
PROD-2643,tablets,223.0,687.37,208,10.0,occidente,2025-06-20,False,687.37,10.0
PROD-2683,laptops,564.0,1169.62,164,10.0,zona_franca,2025-06-20,False,1169.62,10.0
PROD-2365,laptop,1048.0,336.46,215,,zona_franca,2025-06-21,False,336.46,5.0
PROD-2350,accesorios,,600.62,245,3.0,bod-ext-99,2025-06-21,False,600.62,3.0
PROD-3272,laptops,1085.0,584.65,138,,norte,2025-06-22,False,584.65,5.0
PROD-3192,tablets,1190.0,1020.44,196,,norte,2025-06-22,False,1020.44,5.0
PROD-2622,laptop,35.0,614.35,130,5.0,occidente,2025-06-22,False,614.35,5.0
PROD-2524,monitores,-18.0,311.95,195,3.0,norte,2025-06-22,True,311.95,3.0
PROD-1132,laptops,889.0,1244.15,196,10.0,zona_franca,2025-06-23,False,1244.15,10.0
PROD-2317,,1920.0,1289.09,112,3.0,norte,2025-06-23,False,1289.09,3.0
PROD-2171,smartphones,1885.0,261.73,167,3.0,norte,2025-06-23,False,261.73,3.0
PROD-1734,tablets,1233.0,306.77,142,,zona_franca,2025-06-23,False,306.77,5.0
PROD-3027,,546.0,706.68,128,5.0,bod-ext-99,2025-06-23,False,706.68,5.0
PROD-2078,laptop,1060.0,410.48,112,10.0,norte,2025-06-24,False,410.48,10.0
PROD-2675,monitores,,924.71,213,5.0,norte,2025-06-24,False,924.71,5.0
PROD-1495,smart-phone,98.0,633.92,122,,zona_franca,2025-06-24,False,633.92,5.0
PROD-3129,accesorios,668.0,151.6,171,,norte,2025-06-25,False,151.6,5.0
PROD-1605,smartphones,1461.0,833.4,219,10.0,zona_franca,2025-06-25,False,833.4,10.0
PROD-3413,smart-phone,2.0,337.38,100,10.0,norte,2025-06-25,False,337.38,10.0
PROD-2754,monitores,956.0,1273.53,100,,zona_franca,2025-06-25,False,1273.53,5.0
PROD-1485,laptop,1903.0,306.5,221,3.0,occidente,2025-06-26,False,306.5,3.0
PROD-2776,tablets,1517.0,400.41,230,10.0,norte,2025-06-26,False,400.41,10.0
PROD-3109,laptop,481.0,779.17,177,,sur,2025-06-26,False,779.17,5.0
PROD-1474,smartphones,492.0,870.33,136,,occidente,2025-06-26,False,870.33,5.0
PROD-2656,tablets,264.0,1425.14,202,5.0,norte,2025-06-26,False,1425.14,5.0
PROD-3491,monitores,21.0,864.31,284,,norte,2025-06-26,False,864.31,5.0
PROD-2343,laptops,6.0,1102.82,109,5.0,zona_franca,2025-06-27,False,1102.82,5.0
PROD-2895,smart-phone,1041.0,107.92,186,,norte,2025-06-27,False,107.92,5.0
PROD-3407,smart-phone,1993.0,541.16,288,,norte,2025-06-27,False,541.16,5.0
PROD-2687,laptops,220.0,676.12,100,,zona_franca,2025-06-27,False,676.12,5.0
PROD-2587,laptops,812.0,481.9,276,,bod-ext-99,2025-06-27,False,481.9,5.0
PROD-2454,laptops,1686.0,1402.22,218,,zona_franca,2025-06-28,False,1402.22,5.0
PROD-2421,laptops,1749.0,581.86,202,5.0,sur,2025-06-28,False,581.86,5.0
PROD-2709,laptop,161.0,1091.12,274,3.0,sur,2025-06-28,False,1091.12,3.0
PROD-2584,laptop,442.0,492.11,210,,zona_franca,2025-06-28,False,492.11,5.0
PROD-2087,,1594.0,390.39,130,,norte,2025-06-29,False,390.39,5.0
PROD-1183,smartphones,993.0,1004.33,116,,bod-ext-99,2025-06-29,False,1004.33,5.0
PROD-3175,smart-phone,,710.32,118,,norte,2025-06-29,False,710.32,5.0
PROD-1677,,1606.0,1157.35,297,10.0,norte,2025-06-29,False,1157.35,10.0
PROD-1424,,1816.0,886.48,198,,occidente,2025-06-29,False,886.48,5.0
PROD-1997,accesorios,103.0,1415.98,124,,bod-ext-99,2025-06-29,False,1415.98,5.0
PROD-1566,tablets,1389.0,139.95,238,,norte,2025-06-30,False,139.95,5.0
PROD-3249,laptops,1894.0,614.62,243,,sur,2025-06-30,False,614.62,5.0
PROD-1915,laptop,196.0,338.02,107,,norte,2025-06-30,False,338.02,5.0
PROD-1679,tablets,964.0,378.82,292,5.0,sur,2025-06-30,False,378.82,5.0
PROD-2996,tablets,18.0,766.84,125,,sur,2025-06-30,False,766.84,5.0
PROD-3028,tablets,399.0,1421.29,168,5.0,occidente,2025-06-30,False,1421.29,5.0
PROD-2149,laptops,885.0,843.22,248,,occidente,2025-06-30,False,843.22,5.0
PROD-1356,tablets,1776.0,469.69,215,,norte,2025-06-30,False,469.69,5.0
PROD-2529,accesorios,922.0,620.94,279,5.0,occidente,2025-07-01,False,620.94,5.0
PROD-1370,accesorios,1872.0,73.49,283,3.0,norte,2025-07-01,False,73.49,3.0
PROD-3247,smart-phone,1731.0,410.02,137,3.0,sur,2025-07-01,False,410.02,3.0
PROD-2250,smart-phone,,559.89,281,10.0,bod-ext-99,2025-07-01,False,559.89,10.0
PROD-1155,tablets,250.0,820.78,280,,zona_franca,2025-07-02,False,820.78,5.0
PROD-1933,laptops,425.0,488.58,100,3.0,occidente,2025-07-03,False,488.58,3.0
PROD-1232,accesorios,1277.0,551.42,279,,sur,2025-07-03,False,551.42,5.0
PROD-2143,smart-phone,1631.0,499.95,185,,norte,2025-07-03,False,499.95,5.0
PROD-2903,monitores,1139.0,1396.41,227,,norte,2025-07-04,False,1396.41,5.0
PROD-1299,,1129.0,1235.09,265,,sur,2025-07-04,False,1235.09,5.0
PROD-3348,accesorios,986.0,388.85,100,5.0,norte,2025-07-04,False,388.85,5.0
PROD-2813,monitores,413.0,875.49,258,,zona_franca,2025-07-04,False,875.49,5.0
PROD-2649,tablets,1055.0,1451.51,103,,norte,2025-07-05,False,1451.51,5.0
PROD-1166,,1953.0,218.72,238,,norte,2025-07-05,False,218.72,5.0
PROD-1619,smartphones,1953.0,1251.24,212,,bod-ext-99,2025-07-05,False,1251.24,5.0
PROD-1086,laptop,699.0,1358.5,147,,sur,2025-07-05,False,1358.5,5.0
PROD-2280,tablets,948.0,363.25,113,,norte,2025-07-06,False,363.25,5.0
PROD-1437,,439.0,1061.86,201,3.0,norte,2025-07-07,False,1061.86,3.0
PROD-2772,laptops,141.0,616.83,175,,bod-ext-99,2025-07-07,False,616.83,5.0
PROD-2533,monitores,174.0,381.08,291,5.0,occidente,2025-07-07,False,381.08,5.0
PROD-2294,accesorios,993.0,106.93,182,,bod-ext-99,2025-07-07,False,106.93,5.0
PROD-2724,tablets,1085.0,812.84,257,,bod-ext-99,2025-07-07,False,812.84,5.0
PROD-1617,,1800.0,1144.94,249,10.0,norte,2025-07-07,False,1144.94,10.0
PROD-2896,laptop,980.0,575.33,101,3.0,norte,2025-07-08,False,575.33,3.0
PROD-1576,monitores,315.0,1330.75,282,10.0,zona_franca,2025-07-08,False,1330.75,10.0
PROD-3127,smart-phone,620.0,1240.23,266,10.0,zona_franca,2025-07-09,False,1240.23,10.0
PROD-3383,laptop,1055.0,204.89,186,5.0,bod-ext-99,2025-07-09,False,204.89,5.0
PROD-1213,smart-phone,1749.0,833.43,252,10.0,sur,2025-07-09,False,833.43,10.0
PROD-1044,accesorios,1899.0,913.06,129,3.0,norte,2025-07-09,False,913.06,3.0
PROD-2211,accesorios,1392.0,263.39,211,3.0,norte,2025-07-09,False,263.39,3.0
PROD-1228,laptops,1937.0,1468.61,129,,sur,2025-07-09,False,1468.61,5.0
PROD-3266,accesorios,565.0,281.52,220,,sur,2025-07-09,False,281.52,5.0
PROD-2256,laptop,896.0,678.86,119,10.0,norte,2025-07-10,False,678.86,10.0
PROD-3292,smartphones,875.0,267.37,140,,norte,2025-07-10,False,267.37,5.0
PROD-3452,laptop,277.0,1403.13,277,10.0,norte,2025-07-11,False,1403.13,10.0
PROD-2113,smart-phone,1750.0,227.62,137,,norte,2025-07-11,False,227.62,5.0
PROD-1750,,,456.87,187,3.0,occidente,2025-07-11,False,456.87,3.0
PROD-2061,monitores,1523.0,325.32,257,,norte,2025-07-12,False,325.32,5.0
PROD-3137,,1184.0,1077.45,116,,norte,2025-07-12,False,1077.45,5.0
PROD-2857,laptops,1487.0,1308.6,157,10.0,bod-ext-99,2025-07-12,False,1308.6,10.0
PROD-1101,tablets,1932.0,886.44,126,,zona_franca,2025-07-13,False,886.44,5.0
PROD-1472,smartphones,77.0,1284.17,263,,sur,2025-07-13,False,1284.17,5.0
PROD-2228,laptop,392.0,333.41,132,,bod-ext-99,2025-07-13,False,333.41,5.0
PROD-1052,smartphones,377.0,1139.21,106,,occidente,2025-07-14,False,1139.21,5.0
PROD-2100,smartphones,,596.46,255,,sur,2025-07-14,False,596.46,5.0
PROD-3126,laptops,1229.0,1479.96,184,,sur,2025-07-14,False,1479.96,5.0
PROD-3388,smartphones,1300.0,717.98,274,10.0,norte,2025-07-14,False,717.98,10.0
PROD-2570,tablets,635.0,746.81,219,,bod-ext-99,2025-07-14,False,746.81,5.0
PROD-3363,accesorios,1801.0,1231.21,292,,norte,2025-07-14,False,1231.21,5.0
PROD-2577,tablets,1095.0,858.65,160,,norte,2025-07-14,False,858.65,5.0
PROD-1076,accesorios,359.0,1115.64,106,3.0,zona_franca,2025-07-15,False,1115.64,3.0
PROD-3404,smartphones,219.0,80.67,169,3.0,zona_franca,2025-07-15,False,80.67,3.0
PROD-1143,,1958.0,1269.32,296,5.0,bod-ext-99,2025-07-16,False,1269.32,5.0
PROD-3171,laptop,105.0,258.62,156,3.0,occidente,2025-07-16,False,258.62,3.0
PROD-1440,laptops,-9.0,1030.72,289,5.0,norte,2025-07-17,True,1030.72,5.0
PROD-3317,laptops,894.0,1314.97,140,10.0,occidente,2025-07-17,False,1314.97,10.0
PROD-2809,tablets,400.0,737.93,285,,norte,2025-07-18,False,737.93,5.0
PROD-1099,monitores,394.0,1211.42,178,,sur,2025-07-18,False,1211.42,5.0
PROD-2163,laptop,159.0,1157.1,201,,zona_franca,2025-07-18,False,1157.1,5.0
PROD-2912,tablets,593.0,1039.64,118,,bod-ext-99,2025-07-19,False,1039.64,5.0
PROD-2312,laptops,653.0,525.37,229,,norte,2025-07-19,False,525.37,5.0
PROD-1669,smart-phone,1704.0,834.62,252,,norte,2025-07-19,False,834.62,5.0
PROD-2960,tablets,1342.0,447.61,178,,zona_franca,2025-07-19,False,447.61,5.0
PROD-1958,tablets,1020.0,240.95,232,10.0,sur,2025-07-19,False,240.95,10.0
PROD-2841,laptop,1642.0,976.5,136,3.0,occidente,2025-07-19,False,976.5,3.0
PROD-3035,laptop,670.0,201.76,196,,norte,2025-07-20,False,201.76,5.0
PROD-1852,monitores,1804.0,942.36,224,10.0,norte,2025-07-20,False,942.36,10.0
PROD-1579,tablets,348.0,1006.55,263,5.0,zona_franca,2025-07-20,False,1006.55,5.0
PROD-1909,laptop,1233.0,669.83,192,10.0,zona_franca,2025-07-20,False,669.83,10.0
PROD-2519,monitores,1647.0,1466.1,133,10.0,bod-ext-99,2025-07-21,False,1466.1,10.0
PROD-3263,tablets,1824.0,1036.36,268,3.0,bod-ext-99,2025-07-21,False,1036.36,3.0
PROD-2197,smartphones,309.0,1211.36,241,,zona_franca,2025-07-21,False,1211.36,5.0
PROD-1303,laptop,1393.0,539.31,266,,sur,2025-07-21,False,539.31,5.0
PROD-1906,tablets,962.0,349.89,130,5.0,norte,2025-07-21,False,349.89,5.0
PROD-2395,laptop,1429.0,158.6,251,,norte,2025-07-22,False,158.6,5.0
PROD-2251,laptop,17.0,1368.85,187,,sur,2025-07-22,False,1368.85,5.0
PROD-1534,smartphones,113.0,415.85,293,,bod-ext-99,2025-07-22,False,415.85,5.0
PROD-1398,,606.0,1133.26,130,5.0,zona_franca,2025-07-23,False,1133.26,5.0
PROD-2142,,1825.0,292.97,294,,norte,2025-07-24,False,292.97,5.0
PROD-1247,laptops,800.0,952.99,239,3.0,sur,2025-07-24,False,952.99,3.0
PROD-2599,monitores,819.0,717.52,230,5.0,occidente,2025-07-24,False,717.52,5.0
PROD-2569,laptop,108.0,1301.29,255,,norte,2025-07-24,False,1301.29,5.0
PROD-1453,laptop,1951.0,1014.33,182,5.0,sur,2025-07-24,False,1014.33,5.0
PROD-2715,,1937.0,403.79,168,,bod-ext-99,2025-07-24,False,403.79,5.0
PROD-1714,,1090.0,234.07,162,,norte,2025-07-25,False,234.07,5.0
PROD-3481,monitores,1667.0,640.74,218,,zona_franca,2025-07-25,False,640.74,5.0
PROD-1013,smartphones,1037.0,1403.15,146,,norte,2025-07-25,False,1403.15,5.0
PROD-1253,monitores,404.0,297.86,189,,norte,2025-07-25,False,297.86,5.0
PROD-2844,laptop,1298.0,474.35,134,3.0,zona_franca,2025-07-26,False,474.35,3.0
PROD-2693,smart-phone,1962.0,1224.47,161,,norte,2025-07-26,False,1224.47,5.0
PROD-2349,monitores,-26.0,291.07,289,,norte,2025-07-26,True,291.07,5.0
PROD-1817,smartphones,320.0,467.87,133,3.0,sur,2025-07-27,False,467.87,3.0
PROD-2716,,793.0,1451.76,285,3.0,norte,2025-07-27,False,1451.76,3.0
PROD-1134,smart-phone,-49.0,742.16,105,5.0,sur,2025-07-27,True,742.16,5.0
PROD-2787,accesorios,650.0,138.31,179,,norte,2025-07-27,False,138.31,5.0
PROD-2179,smartphones,523.0,504.87,147,,zona_franca,2025-07-28,False,504.87,5.0
PROD-2041,tablets,1298.0,1376.75,209,5.0,occidente,2025-07-28,False,1376.75,5.0
PROD-2319,smartphones,1996.0,1310.99,254,,bod-ext-99,2025-07-28,False,1310.99,5.0
PROD-2141,laptops,1660.0,1052.31,102,,zona_franca,2025-07-29,False,1052.31,5.0
PROD-3203,smart-phone,1523.0,1211.19,245,10.0,norte,2025-07-29,False,1211.19,10.0
PROD-1757,smartphones,496.0,375.75,228,3.0,occidente,2025-07-29,False,375.75,3.0
PROD-2069,monitores,1379.0,1299.1,121,10.0,sur,2025-07-29,False,1299.1,10.0
PROD-3245,tablets,1535.0,164.01,188,3.0,zona_franca,2025-07-30,False,164.01,3.0
PROD-2020,smart-phone,770.0,662.18,107,,zona_franca,2025-07-30,False,662.18,5.0
PROD-1525,smart-phone,,202.95,180,3.0,zona_franca,2025-07-30,False,202.95,3.0
PROD-1571,smartphones,1618.0,1496.74,292,10.0,norte,2025-07-30,False,1496.74,10.0
PROD-1752,tablets,1592.0,1184.52,226,5.0,sur,2025-07-31,False,1184.52,5.0
PROD-2443,smartphones,855.0,547.75,116,3.0,bod-ext-99,2025-07-31,False,547.75,3.0
PROD-3440,laptops,474.0,1190.75,158,,sur,2025-07-31,False,1190.75,5.0
PROD-2571,,1726.0,149.69,181,,zona_franca,2025-07-31,False,149.69,5.0
PROD-2361,laptop,891.0,760.19,149,5.0,bod-ext-99,2025-07-31,False,760.19,5.0
PROD-1713,accesorios,947.0,296.34,155,,sur,2025-08-01,False,296.34,5.0
PROD-3012,laptop,1150.0,637.93,212,,norte,2025-08-01,False,637.93,5.0
PROD-2485,smart-phone,1146.0,666.98,267,10.0,norte,2025-08-01,False,666.98,10.0
PROD-1064,smart-phone,1663.0,1332.65,106,5.0,bod-ext-99,2025-08-02,False,1332.65,5.0
PROD-1585,smart-phone,1987.0,990.71,101,10.0,bod-ext-99,2025-08-02,False,990.71,10.0
PROD-2906,monitores,1768.0,811.71,130,5.0,occidente,2025-08-02,False,811.71,5.0
PROD-1943,monitores,892.0,986.3,186,,bod-ext-99,2025-08-02,False,986.3,5.0
PROD-2292,accesorios,926.0,348.67,232,5.0,bod-ext-99,2025-08-03,False,348.67,5.0
PROD-2665,laptop,1553.0,1113.08,217,10.0,bod-ext-99,2025-08-03,False,1113.08,10.0
PROD-2956,laptop,443.0,1238.27,215,5.0,sur,2025-08-03,False,1238.27,5.0
PROD-2075,monitores,,750.69,268,3.0,norte,2025-08-04,False,750.69,3.0
PROD-1822,laptop,374.0,84.72,183,,occidente,2025-08-04,False,84.72,5.0
PROD-2870,smart-phone,1692.0,1080.01,288,,sur,2025-08-04,False,1080.01,5.0
